iter	F1	Logloss
2763	0.5316455696	0.2862184365
2764	0.5316455696	0.2861963573
2765	0.5316455696	0.286128522
2766	0.5316455696	0.2861046594
2767	0.5316455696	0.2860928545
2768	0.5316455696	0.2860501561
2769	0.5316455696	0.2860449463
2770	0.5316455696	0.2860371736
2771	0.5316455696	0.286010399
2772	0.5316455696	0.2860046804
2773	0.5316455696	0.2859612623
2774	0.5316455696	0.2859456009
2775	0.5316455696	0.2859190858
2776	0.5316455696	0.2858738603
2777	0.5316455696	0.2858451436
2778	0.5316455696	0.2858042489
2779	0.5316455696	0.285788239
2780	0.5316455696	0.2857526565
2781	0.5316455696	0.2857400783
2782	0.5316455696	0.285735143
2783	0.5316455696	0.2857024926
2784	0.5316455696	0.285687599
2785	0.5316455696	0.2856869026
2786	0.5316455696	0.2856279417
2787	0.5316455696	0.2856092555
2788	0.5316455696	0.2855977107
2789	0.5316455696	0.2855560632
2790	0.5316455696	0.2855373429
2791	0.5316455696	0.2854786998
2792	0.5316455696	0.2854432999
2793	0.5316455696	0.2854186838
2794	0.5316455696	0.2853863001
2795	0.5316455696	0.2853464534
2796	0.5316455696	0.2853388706
2797	0.5316455696	0.2853052736
2798	0.5316455696	0.2852809588
2799	0.5316455696	0.2852577594
2800	0.5316455696	0.2852346924
2801	0.5316455696	0.2852272384
2802	0.5316455696	0.2852066
2803	0.5316455696	0.2852030681
2804	0.5316455696	0.2851312826
2805	0.5316455696	0.2851152225
2806	0.5316455696	0.2850838202
2807	0.5316455696	0.2850737116
2808	0.5316455696	0.2850130374
2809	0.5316455696	0.2849725736
2810	0.5316455696	0.2849652628
2811	0.5316455696	0.2849570502
2812	0.5316455696	0.2849091892
2813	0.5316455696	0.2848935584
2814	0.5316455696	0.2848718089
2815	0.5316455696	0.284856747
2816	0.5316455696	0.2848400027
2817	0.5316455696	0.2848353785
2818	0.5316455696	0.2848191955
2819	0.5316455696	0.2847965063
2820	0.5316455696	0.2847927444
2821	0.5316455696	0.2847781546
2822	0.5316455696	0.2847566191
2823	0.5316455696	0.2847405043
2824	0.5316455696	0.2846805226
2825	0.5316455696	0.2846787108
2826	0.5316455696	0.2846372998
2827	0.5316455696	0.2846106726
2828	0.5316455696	0.2845938083
2829	0.5316455696	0.2845666121
2830	0.5316455696	0.2845282052
2831	0.5316455696	0.2845193622
2832	0.5316455696	0.2844985822
2833	0.5316455696	0.2844672006
2834	0.55	0.2844358262
2835	0.55	0.2844131089
2836	0.55	0.2843626495
2837	0.55	0.2843448689
2838	0.55	0.2842791595
2839	0.55	0.2842527695
2840	0.55	0.2842213508
2841	0.55	0.2841615065
2842	0.55	0.284160939
2843	0.55	0.2841312891
2844	0.55	0.2841219962
2845	0.55	0.2841172169
2846	0.55	0.2840803234
2847	0.55	0.284051372
2848	0.55	0.2839494496
2849	0.55	0.2839212132
2850	0.55	0.2837989119
2851	0.55	0.2837952469
2852	0.55	0.283775534
2853	0.55	0.2837170583
2854	0.55	0.2837017123
2855	0.55	0.2837011103
2856	0.55	0.2836818935
2857	0.55	0.2836671443
2858	0.55	0.2836571146
2859	0.55	0.2836427087
2860	0.55	0.2836274471
2861	0.55	0.2836162267
2862	0.55	0.2835928533
2863	0.55	0.2835790002
2864	0.55	0.2835210905
2865	0.55	0.2833857534
2866	0.55	0.2833391683
2867	0.55	0.2833175998
2868	0.55	0.2832930651
2869	0.55	0.2832561566
2870	0.55	0.2832440421
2871	0.55	0.2832022375
2872	0.55	0.2831620657
2873	0.55	0.2831427479
2874	0.55	0.2831202948
2875	0.55	0.2831004569
2876	0.55	0.2830773784
2877	0.55	0.2830652818
2878	0.55	0.2830474403
2879	0.55	0.2830424818
2880	0.55	0.2830380587
2881	0.55	0.2830046528
2882	0.55	0.2829505611
2883	0.55	0.2829422183
2884	0.55	0.2829344949
2885	0.55	0.282927096
2886	0.55	0.2829053884
2887	0.5679012346	0.2828486099
2888	0.5679012346	0.2828437707
2889	0.5679012346	0.282801363
2890	0.5679012346	0.2827972405
2891	0.5679012346	0.2827730783
2892	0.5679012346	0.2827628117
2893	0.5679012346	0.2827449766
2894	0.5679012346	0.2827395142
2895	0.5679012346	0.2827155965
2896	0.5679012346	0.2826902404
2897	0.5679012346	0.2826552848
2898	0.5679012346	0.2826333254
2899	0.5679012346	0.2825961819
2900	0.5679012346	0.2825874448
2901	0.5679012346	0.2825773935
2902	0.5679012346	0.282555912
2903	0.5679012346	0.2825443244
2904	0.5679012346	0.2825146493
2905	0.5679012346	0.2825082584
2906	0.5679012346	0.2824850252
2907	0.5679012346	0.282463896
2908	0.5679012346	0.2824309708
2909	0.5679012346	0.2824156743
2910	0.5679012346	0.2823828111
2911	0.5679012346	0.2823772554
2912	0.5679012346	0.2823704084
2913	0.5679012346	0.282316393
2914	0.5679012346	0.2822845998
2915	0.5679012346	0.282272911
2916	0.5679012346	0.2822262048
2917	0.5679012346	0.2822160258
2918	0.5679012346	0.2822103647
2919	0.5679012346	0.2821975098
2920	0.5679012346	0.2821069845
2921	0.5679012346	0.2820898892
2922	0.5679012346	0.2820617483
2923	0.5679012346	0.2820254508
2924	0.5679012346	0.2819641599
2925	0.5679012346	0.281957909
2926	0.5679012346	0.2819139359
2927	0.5679012346	0.2818842946
2928	0.5679012346	0.2818330102
2929	0.5679012346	0.2818202432
2930	0.5679012346	0.2817983925
2931	0.5679012346	0.2817700565
2932	0.5679012346	0.281731879
2933	0.5679012346	0.2817007349
2934	0.5679012346	0.2816911127
2935	0.5679012346	0.2816490646
2936	0.5679012346	0.2816073628
2937	0.5679012346	0.2815764096
2938	0.5679012346	0.281538795
2939	0.5679012346	0.2815291882
2940	0.5679012346	0.2814927422
2941	0.5679012346	0.2814697854
2942	0.5679012346	0.2814516698
2943	0.5679012346	0.2813960298
2944	0.5679012346	0.281374964
2945	0.5679012346	0.2813712282
2946	0.5679012346	0.281367452
2947	0.5679012346	0.2813461659
2948	0.5679012346	0.281338722
2949	0.5679012346	0.2813345642
2950	0.5679012346	0.2813317164
2951	0.5679012346	0.2813281088
2952	0.5679012346	0.2812926909
2953	0.5679012346	0.2812432344
2954	0.5679012346	0.2812376818
2955	0.5679012346	0.2812348733
2956	0.5679012346	0.2812169405
2957	0.5679012346	0.2811954177
2958	0.5679012346	0.281162285
2959	0.5679012346	0.2811446766
2960	0.5679012346	0.2810918537
2961	0.5679012346	0.2810728833
2962	0.5679012346	0.2810476592
2963	0.5679012346	0.2809830396
2964	0.5679012346	0.2809736131
2965	0.5679012346	0.2809641117
2966	0.5679012346	0.280941462
2967	0.5679012346	0.2809080541
2968	0.5679012346	0.2809061117
2969	0.5679012346	0.2808642931
2970	0.5679012346	0.2808460766
2971	0.5679012346	0.2808214274
2972	0.5853658537	0.2807985587
2973	0.5853658537	0.2807755813
2974	0.5853658537	0.2807673346
2975	0.5853658537	0.2807553384
2976	0.5853658537	0.2807146025
2977	0.5853658537	0.2806886396
2978	0.5853658537	0.2806858641
2979	0.5853658537	0.2806313956
2980	0.5853658537	0.2806062031
2981	0.5853658537	0.2805954017
2982	0.5853658537	0.2805447965
2983	0.5853658537	0.2805273996
2984	0.5853658537	0.2805213783
2985	0.5853658537	0.2804695133
2986	0.5853658537	0.2804231996
2987	0.5853658537	0.2804010995
2988	0.5853658537	0.2803958569
2989	0.5853658537	0.2803786674
2990	0.5853658537	0.2803568402
2991	0.5853658537	0.2803550439
2992	0.5853658537	0.2803380099
2993	0.5853658537	0.2803005341
2994	0.5853658537	0.2802965141
2995	0.5853658537	0.2802897568
2996	0.5853658537	0.2802691204
2997	0.5853658537	0.2802533166
2998	0.5853658537	0.280239359
2999	0.5853658537	0.2802301559
3000	0.5853658537	0.2802079469
3001	0.5853658537	0.2802038605
3002	0.5853658537	0.2801741239
3003	0.5853658537	0.2801646122
3004	0.5853658537	0.2801203455
3005	0.5853658537	0.2801033546
3006	0.5853658537	0.2800928876
3007	0.5853658537	0.2800623959
3008	0.5853658537	0.2800390383
3009	0.5853658537	0.2799874237
3010	0.5853658537	0.2799419658
3011	0.5853658537	0.2799041483
3012	0.5853658537	0.2798935834
3013	0.5853658537	0.279878425
3014	0.5853658537	0.2798273059
3015	0.5853658537	0.2798207794
3016	0.5853658537	0.2798046432
3017	0.5853658537	0.2797606791
3018	0.5853658537	0.2797603343
3019	0.5853658537	0.2797308781
3020	0.5853658537	0.2796966949
3021	0.5853658537	0.2796680198
3022	0.5853658537	0.2796465489
3023	0.5853658537	0.2796263422
3024	0.5853658537	0.2796096303
3025	0.5853658537	0.2795924718
3026	0.5853658537	0.2795831771
3027	0.5853658537	0.2795733169
3028	0.5853658537	0.2795626637
3029	0.5853658537	0.2795530559
3030	0.5853658537	0.2795311175
3031	0.5853658537	0.2794506597
3032	0.5853658537	0.2794126646
3033	0.5853658537	0.2793358621
3034	0.5853658537	0.2793121479
3035	0.5853658537	0.2792827581
3036	0.5853658537	0.2792618492
3037	0.5853658537	0.2792205417
3038	0.5853658537	0.2791995839
3039	0.5853658537	0.279170659
3040	0.5853658537	0.2791384759
3041	0.5853658537	0.2791091683
3042	0.5853658537	0.2790827506
3043	0.5853658537	0.2790673425
3044	0.5853658537	0.2790456924
3045	0.5853658537	0.2790123955
3046	0.5853658537	0.2790066634
3047	0.5853658537	0.2789746292
3048	0.5853658537	0.2789300448
3049	0.5853658537	0.2789005202
3050	0.5853658537	0.278893752
3051	0.5853658537	0.2788915926
3052	0.5853658537	0.278868007
3053	0.5853658537	0.2788590425
3054	0.5853658537	0.2788534704
3055	0.5853658537	0.2788337301
3056	0.5853658537	0.2788030439
3057	0.5853658537	0.2787848643
3058	0.5853658537	0.2787588398
3059	0.5853658537	0.2787485554
3060	0.5853658537	0.2787171821
3061	0.5853658537	0.2786885621
3062	0.5853658537	0.2786754464
3063	0.5853658537	0.2786598715
3064	0.5853658537	0.2786403789
3065	0.5853658537	0.2786338932
3066	0.5853658537	0.2786167464
3067	0.5853658537	0.2786153516
3068	0.5853658537	0.2786025269
3069	0.5853658537	0.2785843538
3070	0.5853658537	0.278561353
3071	0.5853658537	0.2785265335
3072	0.5853658537	0.2784922576
3073	0.5853658537	0.2784459531
3074	0.5853658537	0.2784173757
3075	0.5853658537	0.2784054782
3076	0.5853658537	0.2783660749
3077	0.5853658537	0.2783543129
3078	0.5853658537	0.2783371042
3079	0.5853658537	0.278320855
3080	0.5853658537	0.2782963732
3081	0.5853658537	0.2782583247
3082	0.5853658537	0.2782234727
3083	0.5853658537	0.2782144876
3084	0.5853658537	0.2781920386
3085	0.5853658537	0.2780764673
3086	0.5853658537	0.2780523214
3087	0.5853658537	0.2780095346
3088	0.5853658537	0.27795149
3089	0.5853658537	0.2779452929
3090	0.5853658537	0.2779257811
3091	0.5853658537	0.2778985034
3092	0.5853658537	0.2778373319
3093	0.5853658537	0.2777752934
3094	0.5853658537	0.2777615974
3095	0.5853658537	0.2777347811
3096	0.5853658537	0.2777092947
3097	0.5853658537	0.2776872857
3098	0.5853658537	0.2776564042
3099	0.5853658537	0.2776511801
3100	0.5853658537	0.2776111559
3101	0.5853658537	0.2776003402
3102	0.5853658537	0.277580682
3103	0.5853658537	0.2775718434
3104	0.5853658537	0.2775600466
3105	0.5853658537	0.2774683457
3106	0.5853658537	0.2774441649
3107	0.5853658537	0.2774350711
3108	0.5853658537	0.2774193432
3109	0.5853658537	0.2774039842
3110	0.5853658537	0.2773793786
3111	0.5853658537	0.2773551484
3112	0.5853658537	0.2773418803
3113	0.5853658537	0.2773131934
3114	0.5853658537	0.277293477
3115	0.5853658537	0.2772366951
3116	0.5853658537	0.2772277477
3117	0.5853658537	0.2772162452
3118	0.5853658537	0.2772125322
3119	0.5853658537	0.2771829402
3120	0.5853658537	0.2771701
3121	0.5853658537	0.2771617485
3122	0.5853658537	0.2771499115
3123	0.5853658537	0.2771454608
3124	0.5853658537	0.2771113362
3125	0.5853658537	0.2770871303
3126	0.5853658537	0.2770784814
3127	0.5853658537	0.277063568
3128	0.5853658537	0.2770436794
3129	0.5853658537	0.2770054916
3130	0.5853658537	0.2769931017
3131	0.5853658537	0.2769564114
3132	0.5853658537	0.2769396324
3133	0.5853658537	0.2769319116
3134	0.5853658537	0.2769170495
3135	0.5853658537	0.2769040447
3136	0.5853658537	0.2768396499
3137	0.5853658537	0.2768326086
3138	0.5853658537	0.2768112963
3139	0.5853658537	0.2767703233
3140	0.5853658537	0.2767654774
3141	0.5853658537	0.2766835254
3142	0.5853658537	0.2766775778
3143	0.5853658537	0.2766544304
3144	0.5853658537	0.276641191
3145	0.5853658537	0.276624635
3146	0.5853658537	0.2766074522
3147	0.5853658537	0.276587394
3148	0.5853658537	0.2765792745
3149	0.5853658537	0.2765764549
3150	0.5853658537	0.276540498
3151	0.5853658537	0.2765058517
3152	0.5853658537	0.27648445
3153	0.5853658537	0.2764329267
3154	0.5853658537	0.276417859
3155	0.5853658537	0.2764094735
3156	0.6024096386	0.27639745
3157	0.6024096386	0.2763767549
3158	0.6024096386	0.276262936
3159	0.6024096386	0.2762598001
3160	0.6024096386	0.2762524094
3161	0.6024096386	0.276229774
3162	0.6024096386	0.2761964526
3163	0.6024096386	0.2761886852
3164	0.6024096386	0.2761828971
3165	0.6024096386	0.2761700408
3166	0.6024096386	0.2761598052
3167	0.6024096386	0.2761336052
3168	0.6024096386	0.2761201359
3169	0.6024096386	0.2760064913
3170	0.6024096386	0.2759891269
3171	0.6024096386	0.2759814369
3172	0.6024096386	0.2759548381
3173	0.6024096386	0.275949138
3174	0.6024096386	0.275927183
3175	0.6024096386	0.2759028153
3176	0.6024096386	0.2758581673
3177	0.6024096386	0.275834198
3178	0.6024096386	0.2758118761
3179	0.6024096386	0.2757963411
3180	0.6024096386	0.27577283
3181	0.6024096386	0.2757582744
3182	0.6024096386	0.2757457897
3183	0.6024096386	0.2756968247
3184	0.6024096386	0.2756498514
3185	0.6024096386	0.2756032326
3186	0.6024096386	0.2755778635
3187	0.6024096386	0.2755758219
3188	0.6024096386	0.2755595574
3189	0.6024096386	0.2755518206
3190	0.6024096386	0.2755110666
3191	0.6024096386	0.2754870746
3192	0.6024096386	0.2754694419
3193	0.6024096386	0.2754331573
3194	0.6024096386	0.2754202329
3195	0.6024096386	0.2753763802
3196	0.6024096386	0.2753566878
3197	0.6024096386	0.2753533797
3198	0.6024096386	0.2753396171
3199	0.6024096386	0.275301356
3200	0.6024096386	0.2752786633
3201	0.6024096386	0.2752435417
3202	0.6024096386	0.2752278701
3203	0.6024096386	0.2752113604
3204	0.6024096386	0.2751912553
3205	0.6024096386	0.2751423152
3206	0.6024096386	0.2751222378
3207	0.6024096386	0.275119582
3208	0.6024096386	0.2751048706
3209	0.6024096386	0.2750946521
3210	0.6024096386	0.2750916189
3211	0.6024096386	0.2750523939
3212	0.6024096386	0.2750446839
3213	0.6024096386	0.2750105949
3214	0.6024096386	0.2750093399
3215	0.6024096386	0.2749609102
3216	0.6024096386	0.2749392819
3217	0.6024096386	0.2749199416
3218	0.6024096386	0.2748407965
3219	0.6024096386	0.274834965
3220	0.6024096386	0.2748313644
3221	0.6024096386	0.2747923327
3222	0.6024096386	0.2747708094
3223	0.6024096386	0.2747525087
3224	0.6024096386	0.2746472068
3225	0.6024096386	0.2746398335
3226	0.6024096386	0.2746318171
3227	0.6024096386	0.2746293243
3228	0.6024096386	0.2745976228
3229	0.6024096386	0.2745728358
3230	0.6024096386	0.274559532
3231	0.6024096386	0.274556835
3232	0.6024096386	0.2745464406
3233	0.6024096386	0.2745088525
3234	0.6024096386	0.2745084423
3235	0.6024096386	0.2744940439
3236	0.6024096386	0.2744775678
3237	0.6024096386	0.2743682888
3238	0.6024096386	0.2743465334
3239	0.6024096386	0.2743442589
3240	0.6024096386	0.2743431674
3241	0.6024096386	0.2743238278
3242	0.6024096386	0.2742851012
3243	0.6024096386	0.2742399223
3244	0.6024096386	0.2742175196
3245	0.6024096386	0.2742074269
3246	0.6024096386	0.2741510318
3247	0.6024096386	0.2741322655
3248	0.6024096386	0.2741028756
3249	0.6024096386	0.2740949222
3250	0.6024096386	0.2740740417
3251	0.6024096386	0.2740614861
3252	0.6024096386	0.2740108349
3253	0.6024096386	0.2739842831
3254	0.6024096386	0.2739606011
3255	0.6024096386	0.2739384406
3256	0.6024096386	0.2739033433
3257	0.6024096386	0.273868478
3258	0.6024096386	0.2737941898
3259	0.6024096386	0.2737832912
3260	0.6024096386	0.2737453639
3261	0.6024096386	0.2737279297
3262	0.6024096386	0.2737086944
3263	0.6024096386	0.2736885433
3264	0.6024096386	0.2736781293
3265	0.6024096386	0.2736704479
3266	0.6024096386	0.2736220248
3267	0.6024096386	0.2736125353
3268	0.6024096386	0.2735998225
3269	0.6024096386	0.2735797915
3270	0.6024096386	0.2735614171
3271	0.6024096386	0.2735362689
3272	0.6024096386	0.2735209206
3273	0.6024096386	0.2735189647
3274	0.6024096386	0.2735057891
3275	0.6024096386	0.27350121
3276	0.6024096386	0.2734834415
3277	0.6024096386	0.2734415354
3278	0.6024096386	0.2734078425
3279	0.6024096386	0.2733886841
3280	0.6024096386	0.273373749
3281	0.6024096386	0.2733457828
3282	0.6024096386	0.273308468
3283	0.6024096386	0.273303948
3284	0.6024096386	0.2732889908
3285	0.6024096386	0.2732858087
3286	0.6024096386	0.2732569761
3287	0.6024096386	0.2732208956
3288	0.6024096386	0.2732055255
3289	0.6024096386	0.2731785371
3290	0.6024096386	0.2731627324
3291	0.6024096386	0.2731451311
3292	0.6024096386	0.2731421184
3293	0.6024096386	0.2731276224
3294	0.6024096386	0.2731067832
3295	0.6024096386	0.2730919387
3296	0.6024096386	0.2730733184
3297	0.6024096386	0.2730429887
3298	0.6024096386	0.2730391475
3299	0.6024096386	0.2730071844
3300	0.6024096386	0.2729652424
3301	0.6024096386	0.2729500352
3302	0.6024096386	0.2729282465
3303	0.6024096386	0.2729119191
3304	0.6024096386	0.2729099193
3305	0.6024096386	0.2728959287
3306	0.6024096386	0.2728771821
3307	0.6024096386	0.2728747766
3308	0.6024096386	0.2728376851
3309	0.6024096386	0.2728119238
3310	0.6024096386	0.2727987722
3311	0.6024096386	0.272765247
3312	0.6024096386	0.2727349715
3313	0.6024096386	0.2727074231
3314	0.6024096386	0.2726992311
3315	0.6024096386	0.2726377681
3316	0.6024096386	0.2726198018
3317	0.6024096386	0.2725794188
3318	0.6024096386	0.2725557856
3319	0.6024096386	0.2725477995
3320	0.6024096386	0.2725354499
3321	0.6024096386	0.2725188006
3322	0.6024096386	0.2725184369
3323	0.6024096386	0.2725036159
3324	0.6024096386	0.2724903377
3325	0.6024096386	0.2724859858
3326	0.6024096386	0.2724376066
3327	0.6024096386	0.2724240482
3328	0.6024096386	0.272392547
3329	0.6024096386	0.2723622681
3330	0.6024096386	0.2723327613
3331	0.6024096386	0.2723104423
3332	0.6024096386	0.2722261443
3333	0.6024096386	0.2722103503
3334	0.6024096386	0.2722083311
3335	0.6024096386	0.2721790951
3336	0.6024096386	0.272164267
3337	0.6024096386	0.2720961439
3338	0.6024096386	0.2720715971
3339	0.6024096386	0.272023992
3340	0.6024096386	0.2720059928
3341	0.6024096386	0.2719798857
3342	0.6024096386	0.2719355487
3343	0.6024096386	0.2719218285
3344	0.6024096386	0.2718844273
3345	0.6024096386	0.2718739191
3346	0.6024096386	0.2718431772
3347	0.6024096386	0.27182743
3348	0.6024096386	0.2718166097
3349	0.6024096386	0.2718057412
3350	0.6024096386	0.2717893371
3351	0.6024096386	0.2717817781
3352	0.6024096386	0.2717290777
3353	0.6024096386	0.2717248387
3354	0.6024096386	0.2716963473
3355	0.6024096386	0.271661708
3356	0.6024096386	0.2716187985
3357	0.6024096386	0.2715130444
3358	0.6024096386	0.2714974876
3359	0.6024096386	0.2714585537
3360	0.6024096386	0.2714528089
3361	0.6024096386	0.2714394395
3362	0.6024096386	0.2714175991
3363	0.6024096386	0.2713958831
3364	0.6024096386	0.2713872037
3365	0.6024096386	0.2713693521
3366	0.6024096386	0.2713098697
3367	0.6024096386	0.2713062884
3368	0.6024096386	0.2712927377
3369	0.6024096386	0.2712658547
3370	0.6024096386	0.2712445381
3371	0.6024096386	0.2712106137
3372	0.6024096386	0.2711973521
3373	0.6024096386	0.2711858941
3374	0.6024096386	0.2711604179
3375	0.6024096386	0.2711338272
3376	0.6024096386	0.2711320725
3377	0.6024096386	0.2711119426
3378	0.6024096386	0.2710176809
3379	0.6024096386	0.270995976
3380	0.6024096386	0.2709896764
3381	0.6024096386	0.2709765332
3382	0.6024096386	0.2709714841
3383	0.6024096386	0.2709588985
3384	0.6024096386	0.2709344804
3385	0.6024096386	0.270927251
3386	0.6024096386	0.2709103333
3387	0.6024096386	0.2708822987
3388	0.6024096386	0.2708503044
3389	0.6024096386	0.270820034
3390	0.6024096386	0.2707690162
3391	0.6024096386	0.2707327354
3392	0.6024096386	0.2707119188
3393	0.6024096386	0.2707047883
3394	0.6024096386	0.2706731396
3395	0.6024096386	0.2706344679
3396	0.6024096386	0.2706204356
3397	0.6024096386	0.2705858994
3398	0.6024096386	0.2705742573
3399	0.6024096386	0.2705532712
3400	0.6024096386	0.2705167708
3401	0.6024096386	0.2705106788
3402	0.6024096386	0.2704979382
3403	0.6024096386	0.2704852288
3404	0.6024096386	0.2704832595
3405	0.6024096386	0.2704762129
3406	0.6024096386	0.2704692372
3407	0.6024096386	0.2704610794
3408	0.6024096386	0.2704408945
3409	0.6024096386	0.2704189386
3410	0.6024096386	0.2704163985
3411	0.6024096386	0.2704106159
3412	0.6024096386	0.2703909451
3413	0.6024096386	0.2703636734
3414	0.6024096386	0.2703464373
3415	0.6024096386	0.270319968
3416	0.6024096386	0.2703022252
3417	0.6024096386	0.2702763173
3418	0.6024096386	0.2702710906
3419	0.6024096386	0.2702601482
3420	0.6024096386	0.2702560831
3421	0.6024096386	0.2702487683
3422	0.6024096386	0.2702056054
3423	0.6024096386	0.2701658565
3424	0.6024096386	0.2701518059
3425	0.6024096386	0.270110502
3426	0.6024096386	0.2700710193
3427	0.6024096386	0.2700656614
3428	0.6024096386	0.2700370578
3429	0.6024096386	0.2700138915
3430	0.6024096386	0.2699956045
3431	0.6024096386	0.26998419
3432	0.6024096386	0.2699837243
3433	0.6024096386	0.2699550639
3434	0.6024096386	0.2699495411
3435	0.6024096386	0.269911771
3436	0.6024096386	0.2698934932
3437	0.6024096386	0.2698749146
3438	0.6024096386	0.269845058
3439	0.6024096386	0.2698330508
3440	0.6024096386	0.2697626358
3441	0.6024096386	0.2697220839
3442	0.6024096386	0.2696945888
3443	0.6024096386	0.2696756792
3444	0.6024096386	0.2696701452
3445	0.6024096386	0.2696691115
3446	0.6024096386	0.2696527395
3447	0.6024096386	0.2695954564
3448	0.6024096386	0.2695929465
3449	0.6024096386	0.2695808554
3450	0.6024096386	0.2695616594
3451	0.6024096386	0.2695434937
3452	0.6024096386	0.2695205316
3453	0.6024096386	0.2694711241
3454	0.6024096386	0.2694146588
3455	0.6024096386	0.2693944063
3456	0.6024096386	0.2693460253
3457	0.6024096386	0.2692902613
3458	0.6024096386	0.2692657542
3459	0.6024096386	0.2692654987
3460	0.6024096386	0.2692621029
3461	0.6024096386	0.269241852
3462	0.6024096386	0.2692147238
3463	0.6024096386	0.2691958301
3464	0.6024096386	0.2691713971
3465	0.6024096386	0.2691312023
3466	0.6024096386	0.2691142947
3467	0.6024096386	0.2691089563
3468	0.6024096386	0.2690867851
3469	0.6024096386	0.2690705859
3470	0.6024096386	0.269067012
3471	0.6024096386	0.2690641013
3472	0.6024096386	0.2690279883
3473	0.6024096386	0.2689926943
3474	0.6024096386	0.2689720922
3475	0.6024096386	0.2689698961
3476	0.6024096386	0.2689480775
3477	0.6024096386	0.2689226759
3478	0.6024096386	0.2689060036
3479	0.6024096386	0.2688842135
3480	0.6024096386	0.2688665333
3481	0.6024096386	0.2688528279
3482	0.6024096386	0.2688483187
3483	0.6024096386	0.2688298175
3484	0.6024096386	0.2688097408
3485	0.6024096386	0.2688001761
3486	0.6024096386	0.2687745496
3487	0.6024096386	0.2687625224
3488	0.6024096386	0.2687582075
3489	0.6024096386	0.2687063606
3490	0.6024096386	0.2686994033
3491	0.6024096386	0.2686599932
3492	0.6024096386	0.2686498952
3493	0.6024096386	0.2686309144
3494	0.6024096386	0.268616135
3495	0.6024096386	0.2685925656
3496	0.6024096386	0.2685483474
3497	0.6024096386	0.2684442303
3498	0.6024096386	0.2684321239
3499	0.6024096386	0.2683977848
3500	0.6024096386	0.268364565
3501	0.6024096386	0.2683359394
3502	0.6024096386	0.2682990046
3503	0.6024096386	0.2682647103
3504	0.6024096386	0.2682402131
3505	0.6024096386	0.2682357564
3506	0.6024096386	0.2681835767
3507	0.6024096386	0.2681769037
3508	0.6024096386	0.2681572219
3509	0.6024096386	0.2681348975
3510	0.6024096386	0.2681269429
3511	0.6024096386	0.2680754002
3512	0.6024096386	0.2680650522
3513	0.6024096386	0.2680612978
3514	0.6024096386	0.2680541672
3515	0.6024096386	0.2680534845
3516	0.6024096386	0.2680429034
3517	0.6024096386	0.2680194912
3518	0.6024096386	0.2680044857
3519	0.6024096386	0.2679882404
3520	0.6024096386	0.2679749629
3521	0.6024096386	0.2679545528
3522	0.6024096386	0.2679185927
3523	0.6024096386	0.2678955994
3524	0.6024096386	0.2678914142
3525	0.6024096386	0.2678526159
3526	0.6024096386	0.267849486
3527	0.6024096386	0.2678368833
3528	0.6024096386	0.2678198624
3529	0.6024096386	0.2678175237
3530	0.6024096386	0.2677789487
3531	0.6024096386	0.267776521
3532	0.6024096386	0.2677116664
3533	0.6024096386	0.2677009919
3534	0.6024096386	0.2676742106
3535	0.6024096386	0.2676601199
3536	0.6024096386	0.2676321628
3537	0.6024096386	0.2676087344
3538	0.6024096386	0.2675987439
3539	0.6024096386	0.2675922272
3540	0.6024096386	0.2675539012
3541	0.6024096386	0.2675369995
3542	0.6024096386	0.2675238665
3543	0.6024096386	0.2675221578
3544	0.6024096386	0.2674838297
3545	0.6024096386	0.2674800794
3546	0.6024096386	0.2674732227
3547	0.6024096386	0.2674547946
3548	0.6024096386	0.2674483322
3549	0.6024096386	0.2674176028
3550	0.6024096386	0.2673886201
3551	0.6024096386	0.2673500014
3552	0.6024096386	0.2673432569
3553	0.6024096386	0.2673365677
3554	0.6024096386	0.2673313003
3555	0.6024096386	0.2673103484
3556	0.6024096386	0.267308893
3557	0.6024096386	0.2672596585
3558	0.6024096386	0.2672456689
3559	0.6024096386	0.2672280398
3560	0.6024096386	0.2672219071
3561	0.6024096386	0.2671670927
3562	0.6024096386	0.2671220768
3563	0.6024096386	0.2671119422
3564	0.6024096386	0.267095364
3565	0.6024096386	0.2670930134
3566	0.6024096386	0.2670824225
3567	0.6024096386	0.2670392005
3568	0.6024096386	0.2670235294
3569	0.6024096386	0.2670100492
3570	0.6024096386	0.2669941394
3571	0.6024096386	0.2669757966
3572	0.6024096386	0.2669584386
3573	0.6024096386	0.2669401399
3574	0.6024096386	0.2669292988
3575	0.6024096386	0.2669172235
3576	0.6024096386	0.2669156508
3577	0.6024096386	0.2669007211
3578	0.6024096386	0.2668798913
3579	0.6024096386	0.2668598298
3580	0.6024096386	0.2668548134
3581	0.6024096386	0.2668085806
3582	0.6024096386	0.2667910525
3583	0.6024096386	0.2667445542
3584	0.6024096386	0.2667191821
3585	0.6024096386	0.266712674
3586	0.6024096386	0.2666618788
3587	0.6024096386	0.2666261535
3588	0.6024096386	0.2666132614
3589	0.6024096386	0.2665908662
3590	0.6024096386	0.2665709722
3591	0.6024096386	0.2665384818
3592	0.6024096386	0.2665156454
3593	0.6024096386	0.2665037538
3594	0.6024096386	0.2664800309
3595	0.6024096386	0.2664638866
3596	0.6024096386	0.2664516957
3597	0.6024096386	0.2664259982
3598	0.6024096386	0.2664239936
3599	0.6024096386	0.2664050428
